# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
240;Kraftfahrzeugmarke;Kraftfahrzeugmarke;ZIR;V1.4;20210220

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
240_71;Innocenti;0;1;0;NULL;;;;;
240_72;Iran Khodro;0;1;0;NULL;;;;;
240_73;Isuzu;0;1;0;NULL;;;;;
240_74;Iveco;0;1;0;NULL;;;;;
240_75;Jaguar;0;1;0;NULL;;;;;
240_76;JCB;0;1;0;NULL;;;;;
240_77;Jeep;0;1;0;NULL;;;;;
240_78;Kässbohrer;0;1;0;NULL;;;;;
240_79;Kawasaki;0;1;0;NULL;;;;;
240_8;Aprilia;0;1;0;NULL;;;;;
240_80;Kia;0;1;0;NULL;;;;;
240_81;Kögel;0;1;0;NULL;;;;;
240_82;Komatsu;0;1;0;NULL;;;;;
240_83;Königsegg;0;1;0;NULL;;;;;
240_84;KramerAllrad;0;1;0;NULL;;;;;
240_85;Krone;0;1;0;NULL;;;;;
240_86;KTM;0;1;0;NULL;;;;;
240_87;Kubota;0;1;0;NULL;;;;;
240_88;Lada;0;1;0;NULL;;;;;
240_89;Lamborghini;0;1;0;NULL;;;;;
240_9;ASIA MOTORS;0;1;0;NULL;;;;;
240_90;Lancia;0;1;0;NULL;;;;;
240_91;Land Rover;0;1;0;NULL;;;;;
240_92;Landwind;0;1;0;NULL;;;;;
240_93;Lexus;0;1;0;NULL;;;;;
240_94;Liebherr;0;1;0;NULL;;;;;
240_95;Ligier;0;1;0;NULL;;;;;
240_96;Lincoln;0;1;0;NULL;;;;;
240_97;Lotus;0;1;0;NULL;;;;;
240_98;Mahindra;0;1;0;NULL;;;;;
240_99;MAN;0;1;0;NULL;;;;;
