# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
121;Art des Delikts;Art des Delikts;ZIR;V1.12;20210415

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
121_1163;Aufstacheln zum Verbrechen der Aggression;0;1;0;NULL;§ 80a StGB;;2017-01-01;;
121_1164;sexuelle Belästigung;0;1;0;NULL;§ 184i StGB;;2016-11-10;;
121_1165;'sexueller Übergriff; sexuelle Nötigung; Vergewaltigung';0;1;0;NULL;§ 177 StGB;;2016-11-10;;
121_1166;sexueller Übergriff, sexuelle Nötigung und Vergewaltigung mit Todesfolge;0;1;0;NULL;§ 178 StGB;;2016-11-10;;
121_1167;Straftaten aus Gruppen;0;1;0;NULL;§ 184j StGB;;2016-11-10;;
121_1168;Ausbeutung der Arbeitskraft;0;1;0;NULL;§ 233 StGB;;2016-10-15;;
121_1169;Ausbeutung unter Ausnutzung einer Freiheitsberaubung;0;1;0;NULL;§ 233a StGB;;2016-10-15;;
121_117;Beischlaf zwischen Verwandten;0;1;0;NULL;§ 173 StGB;;;;
121_1170;Menschenhandel;0;1;0;NULL;§ 232 StGB;;2016-10-15;;
121_1171;Zwangsarbeit;0;1;0;NULL;§ 232b StGB;;2016-10-11;;
121_1172;Zwangsprostitution;0;1;0;NULL;§ 232a StGB;;2016-10-11;;
121_1173;'aufenthaltsrechtliche Papiere; Fahrzeugpapiere';0;1;0;NULL;§ 276a StGB;;;;
121_1174;Unterlassen der Diensthandlung;0;1;0;NULL;§ 336 StGB;;;;
121_1175;Geld, Wertzeichen und Wertpapiere eines fremden Währungsgebiets;0;1;0;NULL;§ 152 StGB;;;;
121_1176;Wertpapiere;0;1;0;NULL;§ 151 StGB;;;;
121_1177;Tiergesundheitsgesetz;0;1;0;NULL;TierGesG;;2014-05-01;;
121_1178;Strafvorschriften gem. § 31 TierGesG;0;1;0;NULL;§ 31 TierGesG;;2014-05-01;;
121_1179;Organ- und Gewebehandel;0;1;0;NULL;§ 18 TPG;;;;
121_118;sexueller Missbrauch von Schutzbefohlenen (bis 26.01.2015);0;1;0;NULL;§ 174 StGB;;;2015-01-26;
121_1180;weitere Strafvorschriften gem. § 19 TPG;0;1;0;NULL;§ 19 TPG;;;;
121_1181;Verbrechen der Aggression;0;1;0;NULL;§ 13 VStGB;;2017-01-01;;
121_1182;Strafvorschriften gem. § 48 WeinG;0;1;0;NULL;§ 48 WeinG;;;;
121_1183;Strafvorschriften gem. § 31 ZAG (bis 12.01.2018);0;1;0;NULL;§ 31 ZAG;;;2018-01-12;
121_1184;Abfallverbringungsgesetz;0;1;0;NULL;AbfVerbrG;;;;
121_1185;besonders schwere Fälle des Sportwettbetrugs und der Manipulation von berufssportlichen Wettbewerben;0;1;0;NULL;§ 265e StGB;;2017-04-19;;
121_1186;Manipulation von berufssportlichen Wettbewerben;0;1;0;NULL;§ 265d StGB;;2017-04-19;;
121_1187;Sportwettbetrug;0;1;0;NULL;§ 265c StGB;;2017-04-19;;
121_1188;Strafvorschriften im Fall illegaler Verbringung gefährlicher Abfälle;0;1;0;NULL;§ 18a AbfVerbrG;;2016-11-10;;
121_1189;Strafvorschriften im Fall illegaler Verbringung nicht gefährlicher Abfälle;0;1;0;NULL;§ 18b AbfVerbrG;;2016-11-10;;
121_1190;tätlicher Angriff auf Vollstreckungsbeamte;0;1;0;NULL;§ 114 StGB;;2017-05-30;;
121_1191;'unterlassene Hilfeleistung; Behinderung von hilfeleistenden Personen';0;1;0;NULL;§ 323c StGB;;2017-05-30;;
121_1192;Widerstand gegen oder tätlicher Angriff auf Personen, die Vollstreckungsbeamten gleichstehen;0;1;0;NULL;§ 115 StGB;;2017-05-30;;
121_1193;Strafvorschriften gem. § 71a BNatSchG;0;1;0;NULL;§ 71a BNatSchG;;;;
121_1194;verbotene Kraftfahrzeugrennen;0;1;0;NULL;§ 315d StGB;;2017-10-13;;
121_1195;Strafvorschriften gem. § 49 WeinG;NULL;1;0;NULL;§ 49 WeinG;;;;
121_1196;Ausgangsstoffgesetz;NULL;1;0;NULL;AusgStG;;;;
121_1197;Chimären- und Hybridbildung gem. § 7 ESchG;NULL;1;0;NULL;§ 7 ESchG;;1991-01-01;;
121_1198;eigenmächtige Befruchtung, eigenmächtige Embryoübertragung und künstliche Befruchtung nach dem Tode gem. § 4 ESchG;NULL;1;0;NULL;§ 4 ESchG;;1991-01-01;;
121_1199;Gesetz zum Schutz von Geschäftsgeheimnissen;NULL;1;0;NULL;GeschGehG;;2019-04-26;;
121_12;verfassungsfeindliche Sabotage;0;1;0;NULL;§ 88 StGB;;;;
121_120;sexueller Missbrauch von Gefangenen, behördlich Verwahrten oder Kranken und Hilfsbedürftigen in Einrichtungen;0;1;0;NULL;§ 174a StGB;;;;
121_1200;Holzhandels-Sicherungs-Gesetz;NULL;1;0;NULL;HolzSiG;;2011-07-11;;
121_1201;Klonen gem. § 6 ESchG;NULL;1;0;NULL;§ 6 ESchG;;1991-01-01;;
121_1202;künstliche Veränderung menschlicher Keimbahnzellen gem. § 5 ESchG;NULL;1;0;NULL;§ 5 ESchG;;1991-01-01;;
121_1203;missbräuchliche Anwendung von Fortpflanzungstechniken gem. § 1 ESchG;NULL;1;0;NULL;§ 1 ESchG;;1991-01-01;;
121_1204;missbräuchliche Verwendung menschlicher Embryonen gem. § 2 ESchG;NULL;1;0;NULL;§ 2 ESchG;;1991-01-01;;
121_1205;Pfandbriefgesetz;NULL;1;0;NULL;PfandBG;;;;
121_1206;'Präimplantationsdiagnostik; Verordnungsermächtigung gem. § 3a ESchG';NULL;1;0;NULL;§ 3a ESchG;;2011-12-08;;
121_1207;SCE Ausführungsgesetz;NULL;1;0;NULL;SCEAG;;;;
121_1208;Strafvorschriften gem. § 10 RiFlEtikettG;NULL;1;0;NULL;§ 10 RiFlEtikettG;;;2019-01-24;
121_1209;Strafvorschriften gem. § 13 AusgStG;NULL;1;0;NULL;§ 13 AusgStG;;2021-02-01;;
121_121;sexueller Missbrauch unter Ausnutzung einer Amtsstellung;0;1;0;NULL;§ 174b StGB;;;;
121_1210;Strafvorschriften gem. § 13 StZG;NULL;1;0;NULL;§ 13 StZG;;2008-08-21;;
121_1211;Strafvorschriften gem. § 13a TierNebG;NULL;1;0;NULL;§ 13a TierNebG;;2017-02-12;;
121_1212;Strafvorschriften gem. § 4 AntiDopG;NULL;1;0;NULL;§ 4 AntiDopG;;2015-12-18;;
121_1213;Strafvorschriften gem. § 63 ZAG;NULL;1;0;NULL;§ 63 ZAG;;2018-01-13;;
121_1214;Strafvorschriften gem. § 8 HolzSiG;NULL;1;0;NULL;§ 8 HolzSiG;;2013-05-09;;
121_1215;Strafvorschriften gem. § 83 KGSG;NULL;1;0;NULL;§ 83 KGSG;;;;
121_1216;Tierische Nebenprodukte Beseitigungsgesetz;NULL;1;0;NULL;TierNebG;;2004-01-21;;
121_1217;unerlaubte Eingriffe in technische Schutzmaßnahmen und zur Rechtewahrnehmung erforderliche Informationen;NULL;1;0;NULL;§ 108b UrhG;;;;
121_1218;unerlaubte Eingriffe in verwandte Schutzrechte;NULL;1;0;NULL;§ 108 UrhG;;;;
