# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
119;Art der sonstigen Sache;Art der sonstigen Sache;ZIR;V1.6;20210412

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
119_48;Eimer;0;1;0;NULL;;;;;
119_49;Entfernungsmesser;0;1;0;NULL;;Radar, Sonar;;;
119_5;Anrufbeantworter;0;1;0;NULL;;;;;
119_50;Erotikartikel;0;1;0;NULL;;;;;
119_51;Fahne / Flagge;0;1;0;NULL;;;;;
119_52;Farbbeutel;0;1;0;NULL;;;;;
119_53;Farbe;0;1;0;NULL;;;;;
119_54;Fass;0;1;0;NULL;;;;;
119_55;Felge;0;1;0;NULL;;;;;
119_56;Fenster;0;1;0;NULL;;;;;
119_57;Fensterladen;0;1;0;NULL;;;;;
119_58;Fernglas;0;1;0;NULL;;;;;
119_59;Fernseher;0;1;0;NULL;;;;;
119_6;Ansteckschmuck;0;1;0;NULL;;;;;
119_60;Feuerlöscher;0;1;0;NULL;;;;;
119_61;Fingerschmuck;0;1;0;NULL;;;;;
119_62;Firnis;0;1;0;NULL;;;;;
119_63;Flasche;0;1;0;NULL;;;;;
119_64;Fliese;0;1;0;NULL;;;;;
119_65;Flugblatt;0;1;0;NULL;;;;;
119_66;Foto;0;1;0;NULL;;;;;
119_67;Fotokamera;0;1;0;NULL;;Spiegelreflexkamera, Digitalkamera, Actioncam;;;
119_68;Fräsmaschine;0;1;0;NULL;;;;;
119_69;Freisprecheinrichtung;0;1;0;NULL;;;;;
119_7;Armschmuck;0;1;0;NULL;;;;;
119_70;Funkgerät;0;1;0;NULL;;;;;
119_71;Fußschmuck;0;1;0;NULL;;;;;
119_72;Gartengerät;0;1;0;NULL;;;;;
119_73;Gebäudeteil;0;1;0;NULL;;;;;
119_74;Geldautomat;0;1;0;NULL;;;;;
119_75;Geldbörse;0;1;0;NULL;;;;;
119_76;Gemälde;0;1;0;NULL;;;;;
119_77;Geschirr;0;1;0;NULL;;;;;
119_78;Geschwindigkeitsmesser;0;1;0;NULL;;Blitzer;;;
119_79;Getränk / Spirituose;0;1;0;NULL;;;;;
119_8;Audio- / Video- / Multimediagerät;0;1;0;NULL;;;;;
119_80;Gewichtsmesser;0;1;0;NULL;;Waage;;;
119_81;Gift;0;1;0;NULL;;;;;
119_82;Glühlampe;0;1;0;NULL;;;;;
119_83;Grafik;0;1;0;NULL;;;;;
119_84;Gullydeckel / Kanaldeckel;0;1;0;NULL;;;;;
119_85;Hacke;0;1;0;NULL;;;;;
119_86;Hakenkralle;0;1;0;NULL;;;;;
119_87;Halsschmuck;0;1;0;NULL;;;;;
119_88;Hammer;0;1;0;NULL;;;;;
119_89;Fesselwerkzeug;0;1;0;NULL;;Handschelle, Kabelbinder, Klebeband;;;
119_9;Aufkleber;0;1;0;NULL;;;;;
119_90;Harke / Rechen;0;1;0;NULL;;;;;
119_91;Haushaltsgerät;0;1;0;NULL;;;;;
119_92;Haushaltsware / -artikel;0;1;0;NULL;;;;;
119_93;Hautcreme;0;1;0;NULL;;;;;
119_94;Herd;0;1;0;NULL;;;;;
119_95;Höhenmesser;0;1;0;NULL;;Nivelliergerät;;;
119_96;Hörgerät;0;1;0;NULL;;;;;
119_97;industrielles Gerät / Maschine;0;1;0;NULL;;;;;
119_98;Jalousie;0;1;0;NULL;;;;;
119_99;Kabel / Leitung / Draht;0;1;0;NULL;;;;;
