# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
299;Art der Massenvernichtungswaffe;Art der Massenvernichtungswaffe;ZIR;V1.2;20171127

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
299_70;Magnaporthe grisea;0;1;0;NULL;;;;;'Pyricularia grisea; Pyricularia oryzae'
299_71;Micricyclus ulei;0;1;0;NULL;;;;;Dothidella ulei
299_72;Puccina graminis;0;1;0;NULL;;;;;Puccina graminis f. sp. Tritici
299_73;Puccina striiformis;0;1;0;NULL;;;;;Puccina glumarum
299_74;schädliche Insekten und deren toxische Produkte;0;1;0;NULL;;;;;
299_76;Mycoplasma mycoides;0;1;0;NULL;;;;;
299_78;Afrikanisches Schweinepest-Virus;0;1;0;NULL;;;;;
299_79;Aujeszky-Virus;0;1;0;NULL;;;;;
299_8;biologische Waffe;0;1;0;NULL;;;;;
299_80;aviäres Influenza-Virus;0;1;0;NULL;;;;;
299_81;aviäres Influenza-Virus mit hoher Pathogenität (gemäß Richtlinie 92/40/EWG);0;1;0;NULL;;;;;
299_82;uncharakterisiertes aviäres Influenza-Virus;0;1;0;NULL;;;;;
299_83;Bluetongue-Virus;0;1;0;NULL;;;;;
299_84;Lyssa-Virus;0;1;0;NULL;;;;;
299_85;Maul- und Klauenseuche-Virus;0;1;0;NULL;;;;;
299_86;Newcastle-Virus;0;1;0;NULL;;;;;
299_87;Rinderpest-Virus;0;1;0;NULL;;;;;
299_88;Schafpocken-Virus;0;1;0;NULL;;;;;
299_89;Schweine-Entero-Virus vom Typ 9;0;1;0;NULL;;Virus der vesikvesikulären Schweinekrankheit;;;
299_9;Einrichtung, Gerät, Baugruppe oder Teil zur Verwendung biologischer Kampfmittel für militärische Zwecke als Waffe;0;1;0;NULL;;;;;
299_90;Schweinepest-Virus;0;1;0;NULL;;;;;Hog cholera-Virus
299_91;Teschen-Virus;0;1;0;NULL;;;;;
299_92;vesikuläre Stomatitis-Virus;0;1;0;NULL;;;;;
299_93;Virus der Pest der kleinen Wiederkäuer;0;1;0;NULL;;;;;
299_94;Ziegenpockenvirus;0;1;0;NULL;;;;;
299_95;chemische Waffe;0;1;0;NULL;;;;;
299_96;Ausgangsstoff für chemische Waffen;0;1;0;NULL;;;;;
299_97;Chlor-Sarin;0;1;0;NULL;;;;;
299_98;Chlor-Soman;0;1;0;NULL;;;;;
299_99;DF;0;1;0;NULL;;;;;
