# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
304;Tatbestandsmerkmal einer Straftat;Tatbestandsmerkmal einer Straftat;ZIR;V1.6;20210415

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
304_255;gewohnheitsmäßig;0;1;0;NULL;;;;;
304_256;Handeln aus Gewinnsucht;0;1;0;NULL;;;;;
304_257;Hilflosigkeit durch Aufenthalt in einem fremden Land;0;1;0;NULL;;;;;
304_258;Hologrammen u. a. Sicherheitsmerkmalen;0;1;0;NULL;;;;;
304_259;in Darstellungen;0;1;0;NULL;;;;;
304_26;Verbringen;0;1;0;NULL;;;;;
304_260;in Prospekten;0;1;0;NULL;;;;;
304_261;in Übersichten;0;1;0;NULL;;;;;
304_263;Kernbrennstoffe;0;1;0;NULL;;;;;
304_265;Leistungsvermittlung;0;1;0;NULL;;;;;
304_266;mangelhaftes Führen von Handelsbüchern;0;1;0;NULL;;;;;
304_267;mehr als fünf Ausländer;0;1;0;NULL;;;;;
304_268;Missbrauch Anvertrauter / Untergeordneter;0;1;0;NULL;;;;;
304_269;Missbrauch einer Verfügungsbefugnis;0;1;0;NULL;;;;;
304_27;Verkehr betreiben;0;1;0;NULL;;;;;
304_270;Missbrauch einer Verpflichtungsbefugnis;0;1;0;NULL;;;;;
304_271;Mitglied einer anderen Volksvertretung;0;1;0;NULL;;;;;
304_272;Mitglied einer Bundes- / Ländervolksvertretung;0;1;0;NULL;;;;;
304_273;Mitglied eines EU-Gerichts;0;1;0;NULL;;;;;
304_274;Mithilfe ausnutzen;0;1;0;NULL;;;;;
304_275;Nachmachen;0;1;0;NULL;;;;;
304_276;nicht für diesen;0;1;0;NULL;;;;;
304_277;nicht unverzügliche Ablieferung;0;1;0;NULL;;;;;
304_278;Papier;0;1;0;NULL;;;;;
304_279;Passwörter / Sicherungscodes;0;1;0;NULL;;;;;
304_28;Vermitteln eines Auslandsgeschäftes;0;1;0;NULL;;;;;
304_280;Person unter 18 Jahren;0;1;0;NULL;;;;;
304_281;Person unter 21 Jahren;0;1;0;NULL;;;;;
304_282;Personalvertreter;0;1;0;NULL;;;;;
304_283;persönliche Zwangslage;0;1;0;NULL;;;;;
304_284;Pflichtverletzung;0;1;0;NULL;;;;;
304_285;Platten, Formen etc.;0;1;0;NULL;;;;;
304_286;räumliche Nähe aufsuchen;0;1;0;NULL;;;;;
304_287;Richter;0;1;0;NULL;;;;;
304_288;Schiedsrichter;0;1;0;NULL;;;;;
304_289;Schuldigwerden von übermäßigen Beträgen durch Spiel;0;1;0;NULL;;;;;
304_29;Vertreiben;0;1;0;NULL;;;;;
304_290;Schuldigwerden von übermäßigen Beträgen durch unwirtschaftliche Ausgaben;0;1;0;NULL;;;;;
304_291;Schuldigwerden von übermäßigen Beträgen durch Wette;0;1;0;NULL;;;;;
304_292;sexuelle Nötigung;0;1;0;NULL;;;;;
304_293;sexuellen Handlungen Vorschub leisten;0;1;0;NULL;;;;;
304_294;sexueller Übergriff;0;1;0;NULL;;;;;
304_295;Sichern;0;1;0;NULL;;;;;
304_296;Sklaverei, Leibeigenschaft etc.;0;1;0;NULL;;;;;
304_297;Software;0;1;0;NULL;;;;;
304_298;Soldat;0;1;0;NULL;;;;;
304_299;sonstige Leistung;0;1;0;NULL;;;;;
